id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,end_source,clearance_mins,log_clearance,hour,day_of_week,month,is_weekend,priority_encoded,is_planned,closure_int,junction_event_count,junction_closure_rate,junction_hist_clearance,corridor_event_count,corridor_closure_rate,zone_event_count,is_known_junction,event_cause_cat,veh_type_cat,police_station_cat,pred_closure_prob,impact_score,impact_tier
FKID004265,unplanned,12.8951843,77.5551185,0.0,0.0,"1st Main Road, Prashanthi Nagar Extension, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",,vehicle_breakdown,False,2024-01-04 21:54:23.712000+00:00,,closed,no,2024-01-04 23:00:30.828537+00,,,,bmtc_bus,FKN00GL2125,Non-corridor,Low,,,,2024-01-04 21:55:48.91753+00,,1,FKUSR01391,FKUSR00001,,,,K.S. Layout,,FKKG001343,,,,FKUSR01391,2024-01-04 23:00:30.828042+00:00,,,Bengaluru South Corporation,South Zone 1,,closed,66.1186007,4.206461214206234,21,3,1,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,40.0,0,vehicle_breakdown,bmtc_bus,K.S. Layout,0.0002493314,1.5,LOW
FKID004272,planned,13.0531351,77.6460729,13.0527824,77.6461697,"Hennur Main Road, K Narayanpura Cross, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)","Hennur Main Road, K Narayanpura Cross, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",construction,True,2023-11-29 19:57:23.621000+00:00,2023-11-29 19:59:46+00:00,closed,yes,2023-11-29 20:35:47.923497+00,,,hennur bagalur Main road white tapping work progress,,,Non-corridor,Low,,,,2023-11-29 20:01:36.72365+00,,1,FKUSR00489,FKUSR00001,,,,Hennuru,,FKKG000478,,,,,,,,Bengaluru East Corporation,East Zone 2,,end,2.372983333333333,1.215797614867582,19,2,11,0,0,1,1,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,73.0,0,construction,nan,Hennuru,0.9443787,7.7,HIGH
FKID004274,unplanned,12.9979702,77.6627056,0.0,0.0,"1st Main Road, Rajeev Nagar, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",,vehicle_breakdown,False,2023-11-29 22:27:55.735000+00:00,,closed,yes,2023-11-29 23:20:43.940455+00,,,Vehicle starting problem,lcv,FKN00GL2131,ORR North 1,High,,,,2023-11-29 22:29:10.978984+00,,1,FKUSR01450,FKUSR00001,,,,Banaswadi,,FKKG001388,,,,FKUSR01450,2023-11-29 23:20:43.939903+00:00,,,Bengaluru Central Corporation,Central Zone 1,,closed,52.80341505,3.9853369419189733,22,2,11,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,60.0,0.08333333333333333,86.0,0,vehicle_breakdown,lcv,Banaswadi,0.0006180356,2.5,LOW
FKID004276,unplanned,13.0037533,77.7569917,0.0,0.0,"Whitefield Main Road, Sai Colony, Kadugodi, Bengaluru, Karnataka. Pin-560067 (India)",,vehicle_breakdown,False,2024-01-19 05:17:45.743000+00:00,,closed,no,2024-01-19 05:48:00.412987+00,,,Slow moving traffic kadugodi towards belathur,private_car,FKN00GL2132,Non-corridor,Low,,,,2024-01-19 05:19:14.363429+00,,1,FKUSR00281,FKUSR00001,,,,Mahadevapura,,FKKG000273,,,,FKUSR00281,2024-01-19 05:47:59.003654+00:00,,,Bengaluru East Corporation,East Zone 2,,closed,30.2210109,3.4410912944477583,5,4,1,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,73.0,0,vehicle_breakdown,private_car,Mahadevapura,0.010484173,1.6,LOW
FKID004277,unplanned,13.0187717,77.586025,0.0,0.0,"Binny Mill Main Road, Gunatha Vihar, Ganga Nagar, Bengaluru, Karnataka. Pin-560006 (India)",,vehicle_breakdown,False,2024-01-19 06:23:20.709000+00:00,,closed,no,2024-01-19 08:14:52.581651+00,,,Clutch problem,lcv,FKN00GL2129,Bellary Road 1,High,,,,2024-01-19 06:24:45.700866+00,,1,FKUSR01451,FKUSR00001,,,,R.T. Nagar,,FKKG001389,,,,FKUSR01451,2024-01-19 08:14:52.581029+00:00,,,Bengaluru North Corporation,North Zone 2,,closed,111.53120048333334,4.723230520823133,6,4,1,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,158.0,0.06962025316455696,140.0,0,vehicle_breakdown,lcv,R.T. Nagar,0.0035837356,2.5,LOW
FKID004280,unplanned,13.0005187,77.7120899,0.0,0.0,"5th Main Road, Block 4 Brindavan Layout, Ayyappa Nagar, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",,vehicle_breakdown,False,2024-01-05 00:51:26.074000+00:00,,closed,yes,2024-01-05 02:51:33.351403+00,,,Madahalli bridge towards battarahalli near Sai orthopaedic hospital,heavy_vehicle,FKN00GL2135,Non-corridor,Low,,,,2024-01-05 00:53:10.701277+00,,1,FKUSR00293,FKUSR00001,,,,K.R. Pura,,FKKG000285,,,,FKUSR00293,2024-01-05 02:51:33.350909+00:00,,,Bengaluru East Corporation,East Zone 2,,closed,120.12128181666667,4.796792372663742,0,4,1,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,73.0,0,vehicle_breakdown,heavy_vehicle,K.R. Pura,0.054478012,1.8,LOW
FKID004281,unplanned,13.0419433,77.5969833,0.0,0.0,"MBT Road, Chinana Layout, Guddadahalli, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,vehicle_breakdown,False,2023-11-30 00:39:03.874000+00:00,,closed,yes,2023-11-30 00:58:12.362293+00,,,Insufficient fuel,heavy_vehicle,FKN00GL2136,ORR North 1,High,,,,2023-11-30 00:39:47.808907+00,,1,FKUSR00141,FKUSR00001,,,,Hebbala,,FKKG000135,,,,FKUSR00141,2023-11-30 00:58:12.361674+00:00,,,Bengaluru North Corporation,North Zone 1,,closed,19.141461233333334,3.002780438448653,0,3,11,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,60.0,0.08333333333333333,98.0,0,vehicle_breakdown,heavy_vehicle,Hebbala,0.014069704,2.6,LOW
FKID004284,unplanned,12.9068891,77.4736058,0.0,0.0,"Mysore Road, The Arena, Kengeri Satellite Town, Bengaluru, Karnataka. Pin-560060 (India)",,vehicle_breakdown,False,2023-11-30 03:47:12.367000+00:00,,closed,yes,2023-11-30 03:59:28.241576+00,,,"Break jam sir, inform 12th depo mechanic",bmtc_bus,FKN00GL2139,Mysore Road,High,,,,2023-11-30 03:48:31.605848+00,,1,FKUSR00977,FKUSR00001,,,,Kengeri,,FKKG000950,,,,FKUSR00977,2023-11-30 03:55:06.321095+00:00,,,Bengaluru West Corporation,West Zone 1,,closed,7.899234916666667,2.1859653086234663,3,3,11,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,244.0,0.0942622950819672,183.0,0,vehicle_breakdown,bmtc_bus,Kengeri,0.087161034,3.0,LOW
FKID004288,unplanned,13.0493842,77.5930447,0.0,0.0,"Kempapura Main Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",,vehicle_breakdown,False,2024-01-05 11:21:16.337000+00:00,,closed,no,2024-01-05 11:28:58.901356+00,,,Off-road in [LOCATION] towards airport in service road,lcv,FKN00GL2140,Bellary Road 1,High,,,,2024-01-05 11:22:34.131731+00,,1,FKUSR00846,FKUSR00846,,,,Hebbala,,FKKG000826,,,,FKUSR00846,2024-01-05 11:28:58.900866+00:00,,,Bengaluru North Corporation,North Zone 1,,closed,7.709397766666667,2.164402645726142,11,4,1,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,158.0,0.06962025316455696,98.0,0,vehicle_breakdown,lcv,Hebbala,0.015367594,2.6,LOW
FKID004290,unplanned,12.9234754,77.6560202,0.0,0.0,"Outer Ring Road, SM Industrial Estate, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",,vehicle_breakdown,False,2024-01-05 19:42:42.118000+00:00,,closed,yes,2024-01-05 20:16:39.231314+00,,,27 th main down ramp vehicle break down traffiv slow movement,heavy_vehicle,FKN00GL2142,ORR East 1,High,,,,2024-01-05 19:45:44.952943+00,,1,FKUSR01452,FKUSR00009,,,,Bellandur,,FKKG001390,,,,FKUSR01452,2024-01-05 20:16:39.230589+00:00,,,Bengaluru Central Corporation,Central Zone 1,,closed,33.951876483333336,3.553972157748788,19,4,1,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,64.0,0.0625,86.0,0,vehicle_breakdown,heavy_vehicle,Bellandur,0.025143007,2.7,LOW
FKID004299,planned,12.9695456,77.7005376,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,False,2023-11-30 20:59:39.933000+00:00,2023-12-01 09:05:46+00:00,closed,yes,2023-12-01 09:35:47.652265+00,,,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation work,,,ORR East 2,High,,,,2023-11-30 21:00:32.619285+00,,1,FKUSR00043,FKUSR00001,,,,HAL Old Airport,,FKKG000037,,,,,,,,Bengaluru East Corporation,East Zone 1,,end,726.1011166666667,6.589065555436247,20,3,11,0,2,1,0,0.0,0.07664066085360258,120.36434781307175,94.0,0.010638297872340425,117.0,0,construction,nan,HAL Old Airport,0.0042149094,3.5,MODERATE
FKID004302,unplanned,13.0549185,77.5348111,0.0,0.0,"SM Road, Patel Shamanna Layout, Kammagondanahalli, Bengaluru, Karnataka. Pin-560015 (India)",,vehicle_breakdown,False,2023-11-30 21:57:57.787000+00:00,,closed,yes,2023-11-30 22:43:14.43094+00,,,,bmtc_bus,FKN00GL2146,Non-corridor,Low,,,,2023-11-30 21:58:38.25301+00,,1,FKUSR01412,FKUSR00001,,,,Jalahalli,,FKKG001364,,,,FKUSR01412,2023-11-30 22:43:14.430270+00:00,,,Bengaluru North Corporation,North Zone 2,,closed,45.277387833333336,3.8346534580647096,21,3,11,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,140.0,0,vehicle_breakdown,bmtc_bus,Jalahalli,0.022813486,1.6,LOW
FKID004303,unplanned,13.0527934,77.6460881,0.0,0.0,"Hennur Main Road, K Narayanpura Cross, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",,vehicle_breakdown,False,2024-01-05 20:24:27.213000+00:00,,closed,yes,2024-01-05 21:52:02.53211+00,,,Drlhi public school bus offload near [LOCATION] school,private_bus,FKN00GL2147,Non-corridor,Low,,,,2024-01-05 20:25:38.307502+00,,1,FKUSR01129,FKUSR00001,,,,Hennuru,,FKKG001090,,,,FKUSR01129,2024-01-05 21:52:02.531598+00:00,,,Bengaluru East Corporation,East Zone 2,,closed,87.5886433,4.484003669937107,20,4,1,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,73.0,0,vehicle_breakdown,private_bus,Hennuru,0.003496261,1.5,LOW
FKID004311,unplanned,12.91371,77.6783083,0.0,0.0,"Sarjapura Main Road, Venkataramanappa Reddy Layout, Kaikondrahalli, Bengaluru, Karnataka. Pin-560035 (India)",,vehicle_breakdown,False,2023-11-30 21:05:35.432000+00:00,,closed,yes,2023-11-30 23:33:05.839706+00,,,Wheel zam,bmtc_bus,FKN00GL2152,Non-corridor,Low,,,,2023-11-30 21:06:32.916266+00,,1,FKUSR01454,FKUSR00001,,,,Bellandur,,FKKG001392,,,,FKUSR01454,2023-11-30 23:33:05.839168+00:00,,,Bengaluru East Corporation,East Zone 1,,closed,147.50678613333332,5.000630655066203,21,3,11,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,117.0,0,vehicle_breakdown,bmtc_bus,Bellandur,0.093065456,2.0,LOW
FKID004312,unplanned,12.9230219,77.6566549,0.0,0.0,"Outer Ring Road, SM Industrial Estate, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",,vehicle_breakdown,False,2023-11-30 23:28:35.932000+00:00,,closed,yes,2023-12-01 00:48:21.394901+00,,,On road traffic movement is slow..,bmtc_bus,FKN00GL2153,ORR East 1,High,,,,2023-11-30 23:31:30.571928+00,,1,FKUSR01455,FKUSR00009,,,,Bellandur,,FKKG001393,,,,FKUSR01455,2023-12-01 00:48:21.394237+00:00,,,Bengaluru Central Corporation,Central Zone 1,,closed,79.75770394999999,4.391453362505563,23,3,11,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,64.0,0.0625,86.0,0,vehicle_breakdown,bmtc_bus,Bellandur,0.024783581,2.7,LOW
FKID004316,unplanned,13.03439169,77.55736917,0.0,0.0,"MS Ramaiah Road, Nada Prabhu Kempegowda Circle, Mathikere, Bengaluru, Karnataka. Pin-560054 (India)",,congestion,False,2023-12-01 02:53:57.430000+00:00,,closed,no,2023-12-01 03:02:29.298118+00,,,KEB cable work,,,Non-corridor,Low,,,,2023-12-01 02:54:54.562226+00,,1,FKUSR00458,FKUSR00458,,,,Yeshwanthpura,,FKKG000447,,,,FKUSR00458,2023-12-01 03:02:29.297587+00:00,,,Bengaluru North Corporation,North Zone 2,,closed,8.53112645,2.254562911100719,2,4,12,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,140.0,0,congestion,nan,Yeshwanthpura,0.25730965,2.9,LOW
FKID004317,unplanned,12.9383623,77.7468821,0.0,0.0,"Varthur Main Road, Dr BR Ambedkar Circle, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",,vehicle_breakdown,False,2023-12-01 01:39:14.674000+00:00,,closed,no,2023-12-01 03:27:14.25526+00,,,Offload varthur ps towards gunjur sir,heavy_vehicle,FKN00GL2156,Non-corridor,Low,,,,2023-12-01 01:40:08.366709+00,,1,FKUSR00252,FKUSR00001,,,,Whitefield,,FKKG000244,,,,FKUSR00252,2023-12-01 03:27:14.254545+00:00,,,Bengaluru East Corporation,East Zone 1,,closed,107.99300908333333,4.691283743322135,1,4,12,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,117.0,0,vehicle_breakdown,heavy_vehicle,Whitefield,0.010876267,1.6,LOW
FKID004318,unplanned,13.03439169,77.55736917,0.0,0.0,"MS Ramaiah Road, Nada Prabhu Kempegowda Circle, Mathikere, Bengaluru, Karnataka. Pin-560054 (India)",,vehicle_breakdown,False,2023-12-01 03:54:22.962000+00:00,,closed,yes,2023-12-01 04:09:26.221849+00,,,Front side left wheel beering cut problem sir,lcv,FKN00GL2157,Non-corridor,Low,,,,2023-12-01 03:55:50.401061+00,,1,FKUSR00458,FKUSR00001,,,,Yeshwanthpura,,FKKG000447,,,,FKUSR00458,2023-12-01 04:09:26.221290+00:00,,,Bengaluru North Corporation,North Zone 2,,closed,15.054321499999999,2.7759780656705684,3,4,12,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,140.0,0,vehicle_breakdown,lcv,Yeshwanthpura,0.00472259,1.5,LOW
FKID004319,unplanned,13.025843,77.5446395,0.0,0.0,"Mumbai Bengaluru Highway, Sri Vijayamaruthi Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,False,2023-12-01 03:47:04.057000+00:00,,closed,yes,2023-12-01 04:58:43.904709+00,,,,ksrtc_bus,FKN00GL2158,Tumkur Road,High,,,,2023-12-01 03:47:38.032746+00,,1,FKUSR00133,FKUSR00001,,,,Yeshwanthpura,,FKKG000127,,,,FKUSR00133,2023-12-01 04:58:43.904147+00:00,,,Bengaluru West Corporation,West Zone 1,,closed,71.66411911666667,4.285847715478909,3,4,12,0,2,0,0,0.0,0.07664066085360258,120.36434781307175,163.0,0.03067484662576687,183.0,0,vehicle_breakdown,ksrtc_bus,Yeshwanthpura,0.014203658,2.6,LOW
FKID004321,unplanned,12.9757351,77.5595824,0.0,0.0,"G Narayana Kumar Road, Annapurneshwari Industrial Area, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",,vehicle_breakdown,False,2024-01-06 05:35:33.944000+00:00,,closed,yes,2024-01-06 05:59:29.444069+00,,,Towards hunasemara sir,bmtc_bus,FKN00GL2160,Magadi Road,High,,,,2024-01-06 05:36:22.410115+00,,1,FKUSR00072,FKUSR00001,,,,Magadi Road,,FKKG000066,,,,FKUSR00072,2024-01-06 05:59:29.443573+00:00,,,Bengaluru Central Corporation,Central Zone 2,,closed,23.924992883333335,3.215871030324625,5,5,1,1,2,0,0,0.0,0.07664066085360258,120.36434781307175,85.0,0.058823529411764705,236.0,0,vehicle_breakdown,bmtc_bus,Magadi Road,0.0017653535,2.5,LOW
FKID004326,unplanned,13.0549018,77.5346642,0.0,0.0,"SM Road, Patel Shamanna Layout, Kammagondanahalli, Bengaluru, Karnataka. Pin-560015 (India)",,vehicle_breakdown,False,2023-12-01 09:15:18.262000+00:00,,closed,no,2023-12-01 10:08:03.482743+00,,,One's side traffic moment sir,bmtc_bus,FKN00GL1357,Non-corridor,Low,,,,2023-12-01 09:16:38.041389+00,,1,FKUSR01412,FKUSR00001,,,,Jalahalli,,FKKG001364,,,,FKUSR01412,2023-12-01 10:08:03.421792+00:00,,,Bengaluru North Corporation,North Zone 2,,closed,52.7526632,3.984393213687292,9,4,12,0,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,140.0,0,vehicle_breakdown,bmtc_bus,Jalahalli,0.023017915,1.6,LOW
FKID004330,planned,12.9694905,77.7006332,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,False,2024-01-05 20:57:04.063000+00:00,2024-01-06 09:05:46+00:00,closed,yes,2024-01-06 09:35:48.000094+00,,,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,,,ORR East 2,High,,,,2024-01-05 20:58:12.737524+00,,1,FKUSR00043,FKUSR00001,,,,HAL Old Airport,,FKKG000037,,,,,,,,Bengaluru East Corporation,East Zone 1,,end,728.69895,6.592632051823027,20,4,1,0,2,1,0,0.0,0.07664066085360258,120.36434781307175,94.0,0.010638297872340425,117.0,0,construction,nan,HAL Old Airport,0.0055139656,3.6,MODERATE
FKID004335,unplanned,13.0346801,77.5572821,13.0346807,77.5573799,"JP Park Link Road, Nada Prabhu Kempegowda Circle, Mathikere, Bengaluru, Karnataka. Pin-560054 (India)","MS Ramaiah Road, Nada Prabhu Kempegowda Circle, Mathikere, Bengaluru, Karnataka. Pin-560054 (India)",construction,True,2023-12-01 23:21:12.999000+00:00,,closed,yes,2023-12-02 02:53:42.865084+00,,,K-ride suberbun train construction work progress sir,,,Non-corridor,Low,,,,2023-12-01 23:22:11.755418+00,,1,FKUSR00458,FKUSR00001,,,,Yeshwanthpura,,FKKG000447,,,,FKUSR00458,2023-12-02 02:53:42.864568+00:00,,,Bengaluru North Corporation,North Zone 2,,closed,212.49775946666665,5.363626338312287,23,4,12,0,0,0,1,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,140.0,0,construction,nan,Yeshwanthpura,0.9783603,6.9,HIGH
FKID004342,unplanned,13.0197615,77.7092792,0.0,0.0,"MBT Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",,vehicle_breakdown,False,2024-01-06 21:42:31.920000+00:00,,closed,yes,2024-01-06 22:05:12.124758+00,,,Starting problem [PERSON] towards city near [LOCATION] jn,others,FKN00GL2167,Non-corridor,Low,,,,2024-01-06 21:46:26.972564+00,,1,FKUSR01463,FKUSR00001,,,,K.R. Pura,,FKKG001400,,,,FKUSR01463,2024-01-06 22:05:12.124122+00:00,,,Bengaluru East Corporation,East Zone 2,,closed,22.6700687,3.1642113259297924,21,5,1,1,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,73.0,0,vehicle_breakdown,others,K.R. Pura,0.19338064,2.6,LOW
FKID004349,unplanned,12.9658795,77.5049199,0.0,0.0,"Kengeri Main Road, Kengunta, Mallathahalli, Bengaluru, Karnataka. Pin-560056 (India)",,vehicle_breakdown,False,2024-01-06 22:49:07.567000+00:00,,resolved,yes,2024-01-06 23:35:16.044386+00,,,Break down sir,bmtc_bus,FKN00GL2169,Non-corridor,Low,,,,2024-01-06 22:50:31.976864+00,,1,FKUSR00767,FKUSR00001,,,,Jnanabharathi,,FKKG000751,"Kengeri Main Road, Kengunta, Mallathahalli, Bengaluru, Karnataka. Pin-560056 (India)",12.9658795,77.5049199,,,FKUSR00169,2024-01-06 23:35:16.043801+00:00,Bengaluru West Corporation,West Zone 1,,resolved,46.14128001666666,3.8531490506536894,22,5,1,1,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,183.0,0,vehicle_breakdown,bmtc_bus,Jnanabharathi,0.004099645,1.5,LOW
FKID004358,unplanned,13.0014127,77.5837418,0.0,0.0,"Sankey Road, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",,others,False,2023-12-02 07:20:20.335000+00:00,,closed,yes,2023-12-03 00:19:23.783181+00,,,[VEHICLE] CAB clutch plate gone... Out going side PG [PERSON] towards Cauvery middle. No issues to traffic moment sir.,,,Bellary Road 1,High,,,,2023-12-02 07:24:11.982272+00,,1,FKUSR00514,FKUSR00009,,,,Sadashivanagar,,FKKG000503,,,,FKUSR00514,2023-12-03 00:19:23.782624+00:00,,,Bengaluru West Corporation,West Zone 2,,closed,1019.0574604,6.927614238417122,7,5,12,1,2,0,0,0.0,0.07664066085360258,120.36434781307175,158.0,0.06962025316455696,167.0,0,others,nan,Sadashivanagar,0.08108499,3.0,LOW
FKID004362,planned,12.9695083,77.7006091,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",,construction,False,2023-12-01 21:08:04.179000+00:00,2023-12-02 09:05:46+00:00,closed,yes,2023-12-02 09:35:47.789442+00,,,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,,,ORR East 2,High,,,,2023-12-01 21:09:03.908364+00,,1,FKUSR00043,FKUSR00001,,,,HAL Old Airport,,FKKG000037,,,,,,,,Bengaluru East Corporation,East Zone 1,,end,717.6970166666667,6.577439873452378,21,4,12,0,2,1,0,0.0,0.07664066085360258,120.36434781307175,94.0,0.010638297872340425,117.0,0,construction,nan,HAL Old Airport,0.0028238397,3.5,MODERATE
FKID004363,unplanned,13.1232782,77.6384588,13.1232977,77.6384756,"Bagaluru Main Road, Halcyon Defence Enclave, Satanur, Bengaluru, Karnataka. Pin-562149 (India)","Bagaluru Main Road, Halcyon Defence Enclave, Satanur, Bengaluru, Karnataka. Pin-562149 (India)",vehicle_breakdown,True,2024-01-07 00:23:41.406000+00:00,,closed,yes,2024-01-07 00:55:11.465365+00,,,,heavy_vehicle,FKN00GL2173,Hennur Main Road,High,,,,2024-01-07 00:25:37.062847+00,,1,FKUSR01465,FKUSR00001,,,,Chikkajala,,FKKG001402,,,,FKUSR01465,2024-01-07 00:55:11.464767+00:00,,,,,,closed,31.50097945,3.481270225804661,0,6,1,1,2,0,1,0.0,0.07664066085360258,120.36434781307175,21.0,0.047619047619047616,0.0,0,vehicle_breakdown,heavy_vehicle,Chikkajala,0.94674945,7.7,HIGH
FKID004366,unplanned,12.9752846,77.6976675,0.0,0.0,"Outer Ring Road, Durga Petals, Doddanekundi, Bengaluru, Karnataka. Pin-560037 (India)",,vehicle_breakdown,False,2024-01-07 01:55:45.709000+00:00,,closed,yes,2024-01-07 02:26:46.183212+00,,,,lcv,FKN00GL2175,ORR East 2,High,,,,2024-01-07 01:56:17.063277+00,,1,FKUSR00613,FKUSR00001,,,,Mahadevapura,,FKKG000600,,,,FKUSR00613,2024-01-07 02:26:46.182694+00:00,,,Bengaluru East Corporation,East Zone 1,,closed,31.0078949,3.4659825879954314,1,6,1,1,2,0,0,0.0,0.07664066085360258,120.36434781307175,94.0,0.010638297872340425,117.0,0,vehicle_breakdown,lcv,Mahadevapura,0.00045928117,2.5,LOW
FKID004371,unplanned,13.03484,77.5887367,0.0,0.0,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,vehicle_breakdown,False,2023-12-03 00:24:02.352000+00:00,,closed,yes,2023-12-03 00:38:09.61062+00,,,,lcv,FKN00GL2180,Bellary Road 1,High,,,,2023-12-03 00:25:08.699589+00,,1,FKUSR00395,FKUSR00001,,,,Kodigehalli,,FKKG000385,,,,FKUSR00395,2023-12-03 00:38:09.610076+00:00,,,Bengaluru North Corporation,North Zone 2,,closed,14.120967933333333,2.716082385457252,0,6,12,1,2,0,0,0.0,0.07664066085360258,120.36434781307175,158.0,0.06962025316455696,140.0,0,vehicle_breakdown,lcv,Kodigehalli,0.0013941926,2.5,LOW
FKID004376,unplanned,13.04756,77.5003067,0.0,0.0,"Mumbai Bengaluru Highway, Sobha Garrison, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",,vehicle_breakdown,False,2023-12-03 02:06:34.973000+00:00,,closed,yes,2023-12-03 02:44:32.725622+00,,,[LOCATION] station on flyover HGV  vehicle off-road towards parle toll traffic one side slow movement,heavy_vehicle,FKN00GL2182,Non-corridor,Low,,,,2023-12-03 02:08:01.871953+00,,1,FKUSR00402,FKUSR00001,,,,Peenya,,FKKG000392,,,,FKUSR00402,2023-12-03 02:44:32.725023+00:00,,,Bengaluru West Corporation,West Zone 1,,closed,37.96253371666667,3.6626005104550745,2,6,12,1,0,0,0,0.0,0.07664066085360258,120.36434781307175,756.0,0.11507936507936507,183.0,0,vehicle_breakdown,heavy_vehicle,Peenya,0.003575638,1.5,LOW
FKID004380,unplanned,13.0240081,77.5849244,0.0,0.0,"Bellary Road, HGH Layout, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",,others,False,2023-12-03 04:47:01.173000+00:00,,closed,yes,2023-12-03 05:02:11.162357+00,,,ಬ್ಯಾಟರಿ ಬೌನ್ ಆಗಿದೆ ಸಾರ್,,,Bellary Road 1,High,,,,2023-12-03 04:47:44.944156+00,,1,FKUSR00976,FKUSR00001,,,,Kodigehalli,,FKKG000949,,,,FKUSR00976,2023-12-03 05:02:11.161707+00:00,,,Bengaluru North Corporation,North Zone 2,,closed,15.16647845,2.7829398669395147,4,6,12,1,2,0,0,0.0,0.07664066085360258,120.36434781307175,158.0,0.06962025316455696,140.0,0,others,nan,Kodigehalli,0.04479849,2.8,LOW
